"site","year","date","tree","caterpillars","recorder"
"AVI",2016,136,"5",0,"IBC"
"CAL",2016,136,"1",0,"JDS"
"CAL",2016,136,"8",0,"JDS"
"CRU",2016,136,"1B",0,"JDS"
"CRU",2016,136,"4B",0,"JDS"
"DAV",2016,136,"5",0,"IBC"
"DAV",2016,136,"7",0,"IBC"
"DLW",2016,136,"2",0,"JDS"
"DLW",2016,136,"4",0,"JDS"
"EDI",2016,136,"4",0,"JDS"
"EDI",2016,136,"6",0,"JDS"
"FOU",2016,136,"7",0,"IBC"
"FOU",2016,136,"9",0,"IBC"
"GLF",2016,136,"5",0,"JDS"
"KCK",2016,136,"5",0,"JDS"
"KCK",2016,136,"6",0,"JDS"
"KCZ",2016,136,"1",0,"JDS"
"KCZ",2016,136,"7",0,"JDS"
"MCH",2016,136,"6B",0,"JDS"
"MCH",2016,136,"3",0,"JDS"
"NEW",2016,136,"4B",0,"IBC"
"NEW",2016,136,"1",0,"IBC"
"SER",2016,136,"7",0,"JDS"
"SER",2016,136,"6",0,"JDS"
"SLS",2016,136,"6",0,"IBC"
"SLS",2016,136,"7",0,"IBC"
"SPD",2016,136,"4",0,"IBC"
"SPD",2016,136,"6",0,"IBC"
"STY",2016,136,"2B",0,"JDS"
"STY",2016,136,"7B",0,"JDS"
"TAI",2016,136,"7B",0,"IBC"
"TAI",2016,136,"2B",0,"IBC"
"AVN",2016,137,"7",0,"IBC"
"AVN",2016,137,"3",0,"IBC"
"BIR",2016,137,"3",0,"ABP"
"BIR",2016,137,"7",0,"ABP"
"BLA",2016,137,"6",0,"ABP"
"BLA",2016,137,"4B",0,"ABP"
"BLG",2016,137,"9",0,"ABP"
"BLG",2016,137,"4B",0,"ABP"
"CAR",2016,137,"4",0,"IBC"
"CAR",2016,137,"9",0,"IBC"
"DEL",2016,137,"9",0,"IBC"
"DEL",2016,137,"1",0,"IBC"
"DNC",2016,137,"3B",0,"ABP"
"DNC",2016,137,"4",0,"ABP"
"DNM",2016,137,"4",0,"ABP"
"DNM",2016,137,"6",0,"ABP"
"DNS",2016,137,"1",0,"ABP"
"DNS",2016,137,"4",0,"ABP"
"DOR",2016,137,"6",0,"IBC"
"DOR",2016,137,"1",0,"IBC"
"FOF",2016,137,"7",0,"ABP"
"FOF",2016,137,"5",0,"ABP"
"FSH",2016,137,"2B",0,"IBC"
"FSH",2016,137,"8",0,"IBC"
"INS",2016,137,"3",0,"IBC"
"INS",2016,137,"5",0,"IBC"
"LVN",2016,137,"1",0,"ABP"
"LVN",2016,137,"6",0,"ABP"
"MUN",2016,137,"2",0,"IBC"
"MUN",2016,137,"3B",0,"IBC"
"RSY",2016,137,"3",0,"ABP"
"RSY",2016,137,"4",0,"ABP"
"RTH",2016,137,"3",0,"IBC"
"RTH",2016,137,"5",0,"IBC"
"TOM",2016,137,"2",0,"IBC"
"TOM",2016,137,"6",0,"IBC"
"ALN",2016,138,"1",0,"IBC"
"ALN",2016,138,"2",0,"IBC"
"ALN",2016,138,"6",0,"IBC"
"ALN",2016,138,"7",0,"IBC"
"ART",2016,138,"4",0,"IBC"
"ART",2016,138,"2",0,"IBC"
"ART",2016,138,"7",0,"IBC"
"ART",2016,138,"8",0,"IBC"
"AVI",2016,138,"3",0,"IBC"
"AVI",2016,138,"4",0,"IBC"
"AVI",2016,138,"7",0,"IBC"
"AVI",2016,138,"8",0,"IBC"
"CAL",2016,138,"2B",0,"ABP"
"CAL",2016,138,"4B",0,"ABP"
"CAL",2016,138,"6",0,"ABP"
"CAL",2016,138,"5B",0,"ABP"
"CRU",2016,138,"5",0,"ABP"
"CRU",2016,138,"6",0,"ABP"
"CRU",2016,138,"7",0,"ABP"
"CRU",2016,138,"8",0,"ABP"
"DAV",2016,138,"1",0,"IBC"
"DAV",2016,138,"2",0,"IBC"
"DAV",2016,138,"3",0,"IBC"
"DAV",2016,138,"8",0,"IBC"
"DLW",2016,138,"7",0,"ABP"
"DLW",2016,138,"6B",0,"ABP"
"DLW",2016,138,"1",0,"ABP"
"DLW",2016,138,"8",0,"ABP"
"EDI",2016,138,"2",0,"ABP"
"EDI",2016,138,"7",0,"ABP"
"EDI",2016,138,"1",0,"ABP"
"EDI",2016,138,"5",0,"ABP"
"FOU",2016,138,"8",0,"IBC"
"FOU",2016,138,"4",0,"IBC"
"FOU",2016,138,"6B",0,"IBC"
"FOU",2016,138,"3",0,"IBC"
"GLF",2016,138,"3B",0,"ABP"
"GLF",2016,138,"2",0,"ABP"
"GLF",2016,138,"6",0,"ABP"
"GLF",2016,138,"7",0,"ABP"
"KCK",2016,138,"2",0,"ABP"
"KCK",2016,138,"3",0,"ABP"
"KCK",2016,138,"4",0,"ABP"
"KCK",2016,138,"1",0,"ABP"
"KCZ",2016,138,"8",0,"ABP"
"KCZ",2016,138,"3",0,"ABP"
"KCZ",2016,138,"4",0,"ABP"
"KCZ",2016,138,"6",0,"ABP"
"MCH",2016,138,"8",0,"ABP"
"MCH",2016,138,"5B",0,"ABP"
"MCH",2016,138,"4",0,"ABP"
"MCH",2016,138,"7",0,"ABP"
"NEW",2016,138,"2",0,"IBC"
"NEW",2016,138,"8",0,"IBC"
"NEW",2016,138,"3B",0,"IBC"
"NEW",2016,138,"5B",0,"IBC"
"SER",2016,138,"5",0,"ABP"
"SER",2016,138,"8",0,"ABP"
"SER",2016,138,"4",0,"ABP"
"SER",2016,138,"9",0,"ABP"
"SLS",2016,138,"1",0,"IBC"
"SLS",2016,138,"2",0,"IBC"
"SLS",2016,138,"3",0,"IBC"
"SLS",2016,138,"8",0,"IBC"
"SPD",2016,138,"1",0,"IBC"
"SPD",2016,138,"3",0,"IBC"
"SPD",2016,138,"5",0,"IBC"
"SPD",2016,138,"7",0,"IBC"
"STY",2016,138,"8",0,"ABP"
"STY",2016,138,"5",0,"ABP"
"STY",2016,138,"6",1,"ABP"
"STY",2016,138,"1",0,"ABP"
"TAI",2016,138,"3",0,"IBC"
"TAI",2016,138,"1B",0,"IBC"
"TAI",2016,138,"5B",0,"IBC"
"TAI",2016,138,"8",0,"IBC"
"AVN",2016,139,"8",0,"IBC"
"AVN",2016,139,"2",0,"IBC"
"AVN",2016,139,"4",0,"IBC"
"AVN",2016,139,"6",0,"IBC"
"BIR",2016,139,"1",0,"JDS"
"BIR",2016,139,"2",0,"JDS"
"BIR",2016,139,"4",0,"JDS"
"BIR",2016,139,"5",0,"JDS"
"BLA",2016,139,"7",0,"JDS"
"BLA",2016,139,"2",0,"JDS"
"BLA",2016,139,"5",0,"JDS"
"BLA",2016,139,"3",0,"JDS"
"BLG",2016,139,"5",0,"JDS"
"BLG",2016,139,"6",0,"JDS"
"BLG",2016,139,"7",0,"JDS"
"BLG",2016,139,"2",0,"JDS"
"CAR",2016,139,"1",0,"IBC"
"CAR",2016,139,"2",0,"IBC"
"CAR",2016,139,"8",0,"IBC"
"DEL",2016,139,"3",0,"IBC"
"DEL",2016,139,"5",0,"IBC"
"DEL",2016,139,"6B",0,"IBC"
"DEL",2016,139,"7",0,"IBC"
"DNC",2016,139,"1",0,"IBC"
"DNC",2016,139,"2",0,"IBC"
"DNC",2016,139,"8",0,"IBC"
"DNC",2016,139,"5B",0,"IBC"
"DNM",2016,139,"2",0,"JDS"
"DNM",2016,139,"3",0,"JDS"
"DNM",2016,139,"7",0,"JDS"
"DNM",2016,139,"8",0,"JDS"
"DNS",2016,139,"6",0,"IBC"
"DNS",2016,139,"3",0,"IBC"
"DNS",2016,139,"7",0,"IBC"
"DNS",2016,139,"8",0,"IBC"
"DOR",2016,139,"4",0,"IBC"
"DOR",2016,139,"5",0,"IBC"
"DOR",2016,139,"9",0,"IBC"
"DOR",2016,139,"2",0,"IBC"
"FOF",2016,139,"9",0,"JDS"
"FOF",2016,139,"4",0,"JDS"
"FOF",2016,139,"6",0,"JDS"
"FOF",2016,139,"1B",0,"JDS"
"FSH",2016,139,"6",0,"IBC"
"FSH",2016,139,"7",0,"IBC"
"FSH",2016,139,"4B",0,"IBC"
"FSH",2016,139,"5B",0,"IBC"
"INS",2016,139,"8",0,"IBC"
"INS",2016,139,"1",0,"IBC"
"INS",2016,139,"2",0,"IBC"
"INS",2016,139,"4B",0,"IBC"
"LVN",2016,139,"2",0,"JDS"
"LVN",2016,139,"3",0,"JDS"
"LVN",2016,139,"4",0,"JDS"
"LVN",2016,139,"7",0,"JDS"
"MUN",2016,139,"5",0,"IBC"
"MUN",2016,139,"4B",0,"IBC"
"MUN",2016,139,"7",0,"IBC"
"MUN",2016,139,"6",0,"IBC"
"RSY",2016,139,"5",0,"JDS"
"RSY",2016,139,"1",0,"JDS"
"RSY",2016,139,"2",0,"JDS"
"RSY",2016,139,"7",0,"JDS"
"RTH",2016,139,"2",0,"IBC"
"RTH",2016,139,"1",0,"IBC"
"RTH",2016,139,"4",0,"IBC"
"RTH",2016,139,"7",0,"IBC"
"TOM",2016,139,"1",0,"IBC"
"TOM",2016,139,"3",0,"IBC"
"TOM",2016,139,"4",0,"IBC"
"TOM",2016,139,"8",0,"IBC"
"ALN",2016,140,"8",0,"JDS"
"ALN",2016,140,"9",0,"JDS"
"ART",2016,140,"3",0,"JDS"
"ART",2016,140,"9",0,"JDS"
"AVI",2016,140,"2",0,"JDS"
"AVI",2016,140,"5",0,"JDS"
"CAL",2016,140,"1",0,"IBC"
"CAL",2016,140,"8",0,"IBC"
"CRU",2016,140,"1B",0,"JDS"
"CRU",2016,140,"4B",0,"JDS"
"DAV",2016,140,"5",0,"JDS"
"DAV",2016,140,"7",0,"JDS"
"DLW",2016,140,"2",0,"IBC"
"DLW",2016,140,"4",0,"IBC"
"EDI",2016,140,"4",0,"IBC"
"EDI",2016,140,"6",0,"IBC"
"FOU",2016,140,"7",0,"JDS"
"FOU",2016,140,"9",0,"JDS"
"GLF",2016,140,"5",0,"IBC"
"KCK",2016,140,"5",0,"IBC"
"KCK",2016,140,"6",0,"IBC"
"KCZ",2016,140,"1",0,"IBC"
"KCZ",2016,140,"7",0,"IBC"
"MCH",2016,140,"6B",0,"IBC"
"MCH",2016,140,"3",0,"IBC"
"NEW",2016,140,"4B",0,"JDS"
"NEW",2016,140,"1",0,"JDS"
"SLS",2016,140,"6",0,"JDS"
"SLS",2016,140,"7",0,"JDS"
"SPD",2016,140,"4",0,"JDS"
"SPD",2016,140,"6",0,"JDS"
"STY",2016,140,"2B",0,"IBC"
"STY",2016,140,"7B",0,"IBC"
"TAI",2016,140,"7B",0,"JDS"
"TAI",2016,140,"2B",0,"JDS"
"AVN",2016,141,"7",0,"JDS"
"AVN",2016,141,"3",0,"JDS"
"BIR",2016,141,"3",0,"ABP"
"BIR",2016,141,"7",0,"ABP"
"BLA",2016,141,"6",0,"ABP"
"BLA",2016,141,"4B",0,"ABP"
"BLG",2016,141,"9",0,"ABP"
"BLG",2016,141,"4B",1,"ABP"
"CAR",2016,141,"4",0,"JDS"
"CAR",2016,141,"9",0,"JDS"
"DEL",2016,141,"9",0,"JDS"
"DEL",2016,141,"1",0,"JDS"
"DNC",2016,141,"3B",0,"ABP"
"DNC",2016,141,"4",0,"ABP"
"DNM",2016,141,"4",0,"ABP"
"DNM",2016,141,"6",0,"ABP"
"DNS",2016,141,"1",0,"ABP"
"DNS",2016,141,"4",0,"ABP"
"DOR",2016,141,"6",0,"JDS"
"DOR",2016,141,"1",0,"JDS"
"FOF",2016,141,"7",0,"ABP"
"FOF",2016,141,"5",0,"ABP"
"FSH",2016,141,"2B",0,"JDS"
"FSH",2016,141,"9",0,"JDS"
"INS",2016,141,"3",0,"JDS"
"INS",2016,141,"5",0,"JDS"
"LVN",2016,141,"1",1,"ABP"
"LVN",2016,141,"6",0,"ABP"
"MUN",2016,141,"2",0,"JDS"
"MUN",2016,141,"3B",1,"JDS"
"RSY",2016,141,"3",0,"ABP"
"RSY",2016,141,"4",0,"ABP"
"RTH",2016,141,"3",0,"JDS"
"RTH",2016,141,"5",0,"JDS"
"SER",2016,141,"7",0,"ABP"
"SER",2016,141,"6",0,"ABP"
"TOM",2016,141,"2",0,"JDS"
"TOM",2016,141,"6",0,"JDS"
"ALN",2016,142,"1",0,"JDS"
"ALN",2016,142,"2",0,"JDS"
"ALN",2016,142,"6",0,"JDS"
"ALN",2016,142,"7",0,"JDS"
"ART",2016,142,"4",0,"JDS"
"ART",2016,142,"2",0,"JDS"
"ART",2016,142,"7",0,"JDS"
"ART",2016,142,"8",0,"JDS"
"AVI",2016,142,"3",0,"JDS"
"AVI",2016,142,"4",0,"JDS"
"AVI",2016,142,"7",0,"JDS"
"AVI",2016,142,"8",0,"JDS"
"CAL",2016,142,"2B",0,"ABP"
"CAL",2016,142,"4B",0,"ABP"
"CAL",2016,142,"6",0,"ABP"
"CAL",2016,142,"5B",1,"ABP"
"CRU",2016,142,"5",0,"ABP"
"CRU",2016,142,"6",0,"ABP"
"CRU",2016,142,"7",0,"ABP"
"CRU",2016,142,"8",0,"ABP"
"DAV",2016,142,"1",0,"JDS"
"DAV",2016,142,"2",0,"JDS"
"DAV",2016,142,"3",0,"JDS"
"DAV",2016,142,"8",0,"JDS"
"DLW",2016,142,"7",0,"ABP"
"DLW",2016,142,"6B",0,"ABP"
"DLW",2016,142,"1",0,"ABP"
"DLW",2016,142,"8",0,"ABP"
"EDI",2016,142,"2",0,"ABP"
"EDI",2016,142,"7",0,"ABP"
"EDI",2016,142,"1",0,"ABP"
"EDI",2016,142,"5",0,"ABP"
"FOU",2016,142,"8",0,"JDS"
"FOU",2016,142,"4",0,"JDS"
"FOU",2016,142,"6B",0,"JDS"
"FOU",2016,142,"3",0,"JDS"
"GLF",2016,142,"3B",0,"ABP"
"GLF",2016,142,"2",0,"ABP"
"GLF",2016,142,"6",0,"ABP"
"GLF",2016,142,"7",0,"ABP"
"KCK",2016,142,"2",0,"ABP"
"KCK",2016,142,"3",0,"ABP"
"KCK",2016,142,"4",0,"ABP"
"KCK",2016,142,"1",0,"ABP"
"KCZ",2016,142,"8",0,"ABP"
"KCZ",2016,142,"3",0,"ABP"
"KCZ",2016,142,"4",0,"ABP"
"KCZ",2016,142,"6",0,"ABP"
"MCH",2016,142,"8",0,"ABP"
"MCH",2016,142,"5B",0,"ABP"
"MCH",2016,142,"4",0,"ABP"
"MCH",2016,142,"7",0,"ABP"
"NEW",2016,142,"2",0,"JDS"
"NEW",2016,142,"8",0,"JDS"
"NEW",2016,142,"3B",0,"JDS"
"NEW",2016,142,"5B",0,"JDS"
"SER",2016,142,"5",0,"ABP"
"SER",2016,142,"8",0,"ABP"
"SER",2016,142,"4",0,"ABP"
"SER",2016,142,"9",0,"ABP"
"SLS",2016,142,"1",0,"JDS"
"SLS",2016,142,"2",0,"JDS"
"SLS",2016,142,"3",0,"JDS"
"SLS",2016,142,"8",0,"JDS"
"SPD",2016,142,"1",0,"JDS"
"SPD",2016,142,"3",0,"JDS"
"SPD",2016,142,"5",0,"JDS"
"SPD",2016,142,"7",0,"JDS"
"STY",2016,142,"8",0,"ABP"
"STY",2016,142,"5",0,"ABP"
"STY",2016,142,"6",0,"ABP"
"STY",2016,142,"1",0,"ABP"
"TAI",2016,142,"3",0,"JDS"
"TAI",2016,142,"1B",0,"JDS"
"TAI",2016,142,"5B",0,"JDS"
"TAI",2016,142,"8",0,"JDS"
"AVN",2016,143,"8",0,"JDS"
"AVN",2016,143,"2",0,"JDS"
"AVN",2016,143,"4",0,"JDS"
"AVN",2016,143,"6",0,"JDS"
"BIR",2016,143,"1",0,"IBC"
"BIR",2016,143,"2",0,"IBC"
"BIR",2016,143,"4",0,"IBC"
"BIR",2016,143,"5",0,"IBC"
"BLA",2016,143,"7",0,"IBC"
"BLA",2016,143,"2",0,"IBC"
"BLA",2016,143,"5",0,"IBC"
"BLA",2016,143,"3",0,"IBC"
"BLG",2016,143,"5",0,"IBC"
"BLG",2016,143,"6",0,"IBC"
"BLG",2016,143,"7",0,"IBC"
"BLG",2016,143,"2",0,"IBC"
"CAR",2016,143,"7",0,"JDS"
"CAR",2016,143,"1",0,"JDS"
"CAR",2016,143,"2",0,"JDS"
"CAR",2016,143,"8",0,"JDS"
"DEL",2016,143,"3",0,"JDS"
"DEL",2016,143,"5",0,"JDS"
"DEL",2016,143,"8",0,"JDS"
"DEL",2016,143,"6B",0,"JDS"
"DNC",2016,143,"1",1,"IBC"
"DNC",2016,143,"2",1,"IBC"
"DNC",2016,143,"8",0,"IBC"
"DNC",2016,143,"5B",0,"IBC"
"DNM",2016,143,"2",0,"IBC"
"DNM",2016,143,"3",0,"IBC"
"DNM",2016,143,"7",0,"IBC"
"DNM",2016,143,"8",0,"IBC"
"DNS",2016,143,"6",0,"IBC"
"DNS",2016,143,"3",0,"IBC"
"DNS",2016,143,"7",0,"IBC"
"DNS",2016,143,"8",0,"IBC"
"DOR",2016,143,"4",0,"JDS"
"DOR",2016,143,"5",0,"JDS"
"DOR",2016,143,"9",0,"JDS"
"DOR",2016,143,"2",0,"JDS"
"FOF",2016,143,"9",0,"IBC"
"FOF",2016,143,"4",0,"IBC"
"FOF",2016,143,"6",0,"IBC"
"FOF",2016,143,"1B",0,"IBC"
"FSH",2016,143,"6",0,"JDS"
"FSH",2016,143,"7",0,"JDS"
"FSH",2016,143,"4B",0,"JDS"
"FSH",2016,143,"5B",0,"JDS"
"INS",2016,143,"8",0,"JDS"
"INS",2016,143,"1",0,"JDS"
"INS",2016,143,"2",0,"JDS"
"INS",2016,143,"4B",0,"JDS"
"LVN",2016,143,"2",0,"IBC"
"LVN",2016,143,"3",0,"IBC"
"LVN",2016,143,"4",0,"IBC"
"LVN",2016,143,"7",0,"IBC"
"MUN",2016,143,"5",0,"JDS"
"MUN",2016,143,"7",0,"JDS"
"MUN",2016,143,"6",0,"JDS"
"MUN",2016,143,"9",0,"JDS"
"RSY",2016,143,"5",0,"IBC"
"RSY",2016,143,"1",0,"IBC"
"RSY",2016,143,"2",0,"IBC"
"RSY",2016,143,"7",0,"IBC"
"RTH",2016,143,"2",0,"JDS"
"RTH",2016,143,"1",0,"JDS"
"RTH",2016,143,"4",0,"JDS"
"RTH",2016,143,"7",0,"JDS"
"TOM",2016,143,"1",0,"JDS"
"TOM",2016,143,"3",0,"JDS"
"TOM",2016,143,"4",0,"JDS"
"TOM",2016,143,"8",0,"JDS"
"ALN",2016,144,"8",0,"IBC"
"ALN",2016,144,"9",0,"IBC"
"ART",2016,144,"3",0,"IBC"
"ART",2016,144,"9",0,"IBC"
"AVI",2016,144,"2",0,"IBC"
"AVI",2016,144,"5",2,"IBC"
"CAL",2016,144,"1",0,"JDS"
"CAL",2016,144,"8",0,"JDS"
"CRU",2016,144,"1B",0,"JDS"
"CRU",2016,144,"4B",0,"JDS"
"DAV",2016,144,"5",0,"IBC"
"DAV",2016,144,"7",0,"IBC"
"DLW",2016,144,"2",0,"JDS"
"DLW",2016,144,"4",0,"JDS"
"EDI",2016,144,"4",0,"JDS"
"EDI",2016,144,"6",0,"JDS"
"FOU",2016,144,"7",0,"IBC"
"FOU",2016,144,"9",0,"IBC"
"GLF",2016,144,"5",0,"JDS"
"KCK",2016,144,"5",0,"JDS"
"KCK",2016,144,"6",0,"JDS"
"KCZ",2016,144,"1",0,"JDS"
"KCZ",2016,144,"7",0,"JDS"
"MCH",2016,144,"6B",0,"JDS"
"MCH",2016,144,"3",0,"JDS"
"NEW",2016,144,"4B",0,"IBC"
"NEW",2016,144,"1",0,"IBC"
"SER",2016,144,"7",0,"JDS"
"SER",2016,144,"6",0,"JDS"
"SLS",2016,144,"6",0,"IBC"
"SLS",2016,144,"7",0,"IBC"
"SPD",2016,144,"4",0,"IBC"
"SPD",2016,144,"6",0,"IBC"
"STY",2016,144,"2B",0,"JDS"
"STY",2016,144,"7B",0,"JDS"
"TAI",2016,144,"7B",0,"IBC"
"TAI",2016,144,"2B",0,"IBC"
"AVN",2016,145,"7",0,"IBC"
"AVN",2016,145,"3",0,"IBC"
"BIR",2016,145,"3",0,"ABP"
"BIR",2016,145,"7",0,"ABP"
"BLA",2016,145,"6",0,"ABP"
"BLA",2016,145,"4B",0,"ABP"
"BLG",2016,145,"9",0,"ABP"
"BLG",2016,145,"4B",0,"ABP"
"CAR",2016,145,"4",0,"IBC"
"CAR",2016,145,"9",0,"IBC"
"DEL",2016,145,"9",0,"IBC"
"DEL",2016,145,"1",0,"IBC"
"DNC",2016,145,"3B",0,"ABP"
"DNC",2016,145,"4",0,"ABP"
"DNM",2016,145,"4",0,"ABP"
"DNM",2016,145,"6",0,"ABP"
"DNS",2016,145,"1",0,"ABP"
"DNS",2016,145,"4",0,"ABP"
"DOR",2016,145,"6",0,"IBC"
"DOR",2016,145,"1",0,"IBC"
"FOF",2016,145,"7",0,"ABP"
"FOF",2016,145,"5",0,"ABP"
"FSH",2016,145,"2B",0,"IBC"
"FSH",2016,145,"9",1,"IBC"
"INS",2016,145,"3",0,"IBC"
"INS",2016,145,"5",0,"IBC"
"LVN",2016,145,"1",0,"ABP"
"LVN",2016,145,"6",0,"ABP"
"MUN",2016,145,"2",0,"IBC"
"MUN",2016,145,"3B",0,"IBC"
"RSY",2016,145,"3",0,"ABP"
"RSY",2016,145,"4",0,"ABP"
"RTH",2016,145,"3",0,"IBC"
"RTH",2016,145,"5",0,"IBC"
"TOM",2016,145,"2",0,"IBC"
"TOM",2016,145,"6",0,"IBC"
"ALN",2016,146,"1",0,"IBC"
"ALN",2016,146,"2",0,"IBC"
"ALN",2016,146,"6",0,"IBC"
"ALN",2016,146,"7",0,"IBC"
"ART",2016,146,"4",0,"IBC"
"ART",2016,146,"7",0,"IBC"
"ART",2016,146,"8",0,"IBC"
"AVI",2016,146,"3",0,"IBC"
"AVI",2016,146,"4",1,"IBC"
"AVI",2016,146,"7",0,"IBC"
"AVI",2016,146,"8",0,"IBC"
"CAL",2016,146,"2B",0,"ABP"
"CAL",2016,146,"4B",0,"ABP"
"CAL",2016,146,"6",0,"ABP"
"CAL",2016,146,"5B",0,"ABP"
"CRU",2016,146,"5",0,"ABP"
"CRU",2016,146,"6",0,"ABP"
"CRU",2016,146,"7",0,"ABP"
"CRU",2016,146,"8",0,"ABP"
"DAV",2016,146,"1",0,"IBC"
"DAV",2016,146,"2",0,"IBC"
"DAV",2016,146,"3",0,"IBC"
"DAV",2016,146,"8",0,"IBC"
"DLW",2016,146,"7",0,"ABP"
"DLW",2016,146,"6B",0,"ABP"
"DLW",2016,146,"1",0,"ABP"
"DLW",2016,146,"8",0,"ABP"
"EDI",2016,146,"2",0,"ABP"
"EDI",2016,146,"7",0,"ABP"
"EDI",2016,146,"1",0,"ABP"
"EDI",2016,146,"5",0,"ABP"
"FOU",2016,146,"8",0,"IBC"
"FOU",2016,146,"4",0,"IBC"
"FOU",2016,146,"6B",0,"IBC"
"FOU",2016,146,"3",0,"IBC"
"GLF",2016,146,"3B",0,"ABP"
"GLF",2016,146,"2",0,"ABP"
"GLF",2016,146,"6",0,"ABP"
"GLF",2016,146,"7",0,"ABP"
"KCK",2016,146,"2",0,"ABP"
"KCK",2016,146,"3",0,"ABP"
"KCK",2016,146,"4",0,"ABP"
"KCK",2016,146,"1",0,"ABP"
"KCZ",2016,146,"8",0,"ABP"
"KCZ",2016,146,"3",0,"ABP"
"KCZ",2016,146,"4",0,"ABP"
"KCZ",2016,146,"6",0,"ABP"
"MCH",2016,146,"8",0,"ABP"
"MCH",2016,146,"5B",0,"ABP"
"MCH",2016,146,"4",0,"ABP"
"MCH",2016,146,"7",0,"ABP"
"NEW",2016,146,"2",0,"IBC"
"NEW",2016,146,"8",0,"IBC"
"NEW",2016,146,"3B",0,"IBC"
"NEW",2016,146,"5B",0,"IBC"
"SER",2016,146,"5",0,"ABP"
"SER",2016,146,"8",0,"ABP"
"SER",2016,146,"4",0,"ABP"
"SER",2016,146,"9",0,"ABP"
"SLS",2016,146,"1",0,"IBC"
"SLS",2016,146,"2",0,"IBC"
"SLS",2016,146,"3",0,"IBC"
"SLS",2016,146,"8",0,"IBC"
"SPD",2016,146,"1",0,"IBC"
"SPD",2016,146,"3",0,"IBC"
"SPD",2016,146,"5",1,"IBC"
"STY",2016,146,"8",0,"ABP"
"STY",2016,146,"5",0,"ABP"
"STY",2016,146,"6",0,"ABP"
"STY",2016,146,"1",0,"ABP"
"TAI",2016,146,"3",0,"IBC"
"TAI",2016,146,"1B",0,"IBC"
"TAI",2016,146,"5B",0,"IBC"
"TAI",2016,146,"8",0,"IBC"
"AVN",2016,147,"8",0,"IBC"
"AVN",2016,147,"2",0,"IBC"
"AVN",2016,147,"4",0,"IBC"
"AVN",2016,147,"6",0,"IBC"
"BIR",2016,147,"1",0,"JDS"
"BIR",2016,147,"2",0,"JDS"
"BIR",2016,147,"4",0,"JDS"
"BIR",2016,147,"5",0,"JDS"
"BLA",2016,147,"7",0,"JDS"
"BLA",2016,147,"2",0,"JDS"
"BLA",2016,147,"5",0,"JDS"
"BLA",2016,147,"3",0,"JDS"
"BLG",2016,147,"5",0,"JDS"
"BLG",2016,147,"6",0,"JDS"
"BLG",2016,147,"7",0,"JDS"
"BLG",2016,147,"2",0,"JDS"
"CAR",2016,147,"1",0,"IBC"
"CAR",2016,147,"2",0,"IBC"
"CAR",2016,147,"8",0,"IBC"
"DEL",2016,147,"3",0,"IBC"
"DEL",2016,147,"5",0,"IBC"
"DEL",2016,147,"8",0,"IBC"
"DEL",2016,147,"6B",0,"IBC"
"DNC",2016,147,"1",0,"IBC"
"DNC",2016,147,"2",0,"IBC"
"DNC",2016,147,"8",0,"IBC"
"DNC",2016,147,"5B",0,"IBC"
"DNM",2016,147,"2",0,"IBC"
"DNM",2016,147,"3",0,"IBC"
"DNM",2016,147,"7",0,"IBC"
"DNM",2016,147,"8",0,"IBC"
"DNS",2016,147,"6",0,"IBC"
"DNS",2016,147,"3",0,"IBC"
"DNS",2016,147,"7",0,"IBC"
"DNS",2016,147,"8",0,"IBC"
"DOR",2016,147,"4",0,"IBC"
"DOR",2016,147,"5",0,"IBC"
"DOR",2016,147,"9",0,"IBC"
"DOR",2016,147,"2",1,"IBC"
"FOF",2016,147,"9",0,"JDS"
"FOF",2016,147,"4",0,"JDS"
"FOF",2016,147,"6",0,"JDS"
"FOF",2016,147,"1B",0,"JDS"
"FSH",2016,147,"6",0,"IBC"
"FSH",2016,147,"7",0,"IBC"
"FSH",2016,147,"4B",0,"IBC"
"FSH",2016,147,"5B",0,"IBC"
"INS",2016,147,"8",0,"IBC"
"INS",2016,147,"1",0,"IBC"
"INS",2016,147,"2",0,"IBC"
"INS",2016,147,"4B",0,"IBC"
"LVN",2016,147,"2",0,"JDS"
"LVN",2016,147,"3",0,"JDS"
"LVN",2016,147,"4",0,"JDS"
"LVN",2016,147,"7",0,"JDS"
"MUN",2016,147,"5",0,"IBC"
"MUN",2016,147,"7",0,"IBC"
"MUN",2016,147,"6",0,"IBC"
"MUN",2016,147,"9",0,"IBC"
"RSY",2016,147,"5",0,"JDS"
"RSY",2016,147,"1",0,"JDS"
"RSY",2016,147,"2",0,"JDS"
"RSY",2016,147,"7",0,"JDS"
"RTH",2016,147,"2",0,"IBC"
"RTH",2016,147,"1",0,"IBC"
"RTH",2016,147,"4",0,"IBC"
"RTH",2016,147,"7",0,"IBC"
"SPD",2016,147,"7",0,"IBC"
"TOM",2016,147,"1",0,"IBC"
"TOM",2016,147,"3",0,"IBC"
"TOM",2016,147,"4",0,"IBC"
"TOM",2016,147,"8",0,"IBC"
"ALN",2016,148,"8",0,"JDS"
"ALN",2016,148,"9",0,"JDS"
"ART",2016,148,"3",0,"JDS"
"ART",2016,148,"9",0,"JDS"
"AVI",2016,148,"2",1,"JDS"
"AVI",2016,148,"5",1,"JDS"
"CAL",2016,148,"1",0,"IBC"
"CAL",2016,148,"8",0,"IBC"
